,,,,,,,,,,,,Calculation_result_range_bins_text_v2,Calculation_result_range_bins_text_v2,Calculation_result_range_bins_text_v2,Calculation_result_range_bins_text_v2,Calculation_result_range_bins_text_v2,Calculation_result_range_bins_text_v2
Water System ID,Water System Name,Source,County,Action Taken,,Testing Date,Sample Number,PFAS Measured,Result,State Action Level (SAL),Calculation_result_range_bins_text,Action & No PFAS detected,Action & PFAS detected below State Action Level (SAL),Action & PFAS detected meeting or exceeding State Action Level (SAL),No Action & No PFAS detected,No Action & PFAS detected below State Action Level (SAL),No Action & PFAS detected meeting or exceeding State Action Level (SAL)
82844,SOUTHWOOD,12,Pierce,None,,10/21/2024,45903,(PFBA) PFbutanoic acid,14ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82844,SOUTHWOOD,34,Pierce,None,,10/21/2024,45901,(PFBS) PFbutane sulfonic acid,4.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82844,SOUTHWOOD,27,Pierce,None,,10/21/2024,45905,(PFHxA) PFhexanoic acid,13ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82844,SOUTHWOOD,12,Pierce,None,,10/21/2024,45903,(PFHxA) PFhexanoic acid,48ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82844,SOUTHWOOD,12,Pierce,None,,10/21/2024,45903,(PFPeA) PFpentanoic acid,110ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82844,SOUTHWOOD,27,Pierce,None,,10/21/2024,45905,(PFPeA) PFpentanoic acid,31ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82844,SOUTHWOOD,14,Pierce,None,,10/22/2024,45929,(PFBS) PFbutane sulfonic acid,4.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82844,SOUTHWOOD,14,Pierce,None,,10/22/2024,45929,(PFOS) PFoctane sulfonic acid,6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,1,Pierce,None,,8/12/2024,83931,(PFBS) PFbutane sulfonic acid,4.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,3,Pierce,None,,8/12/2024,83933,(PFBS) PFbutane sulfonic acid,5.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,3,Pierce,None,,8/12/2024,83933,(PFOS) PFoctane sulfonic acid,6.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,8,Pierce,None,,8/13/2024,87372,(PFBS) PFbutane sulfonic acid,5.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,15,Pierce,None,,8/13/2024,87374,(PFHxA) PFhexanoic acid,3.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,15,Pierce,None,,8/13/2024,87374,(PFHxS) PFhexane sulfonic acid,3.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,8,Pierce,None,,8/13/2024,87372,(PFHxS) PFhexane sulfonic acid,3.7ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,8,Pierce,None,,8/13/2024,87372,(PFOS) PFoctane sulfonic acid,4.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,15,Pierce,None,,8/13/2024,87374,(PFOS) PFoctane sulfonic acid,6.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,15,Pierce,None,,8/13/2024,87374,(PFPeA) PFpentanoic acid,5.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,1,Pierce,None,,12/9/2024,55931,(PFBS) PFbutane sulfonic acid,4.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,8,Pierce,None,,12/9/2024,55933,(PFBS) PFbutane sulfonic acid,4.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,3,Pierce,None,,12/9/2024,55932,(PFBS) PFbutane sulfonic acid,6.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,3,Pierce,None,,12/9/2024,55932,(PFHxA) PFhexanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,8,Pierce,None,,12/9/2024,55933,(PFHxS) PFhexane sulfonic acid,3.4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,8,Pierce,None,,12/9/2024,55933,(PFOA) PFoctanoic acid,2.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,3,Pierce,None,,12/9/2024,55932,(PFOA) PFoctanoic acid,3.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,15,Pierce,None,,12/9/2024,55934,(PFOS) PFoctane sulfonic acid,2.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,1,Pierce,None,,12/9/2024,55931,(PFOS) PFoctane sulfonic acid,4.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,8,Pierce,None,,12/9/2024,55933,(PFOS) PFoctane sulfonic acid,4.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,3,Pierce,None,,12/9/2024,55932,(PFOS) PFoctane sulfonic acid,7.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,15,Pierce,None,,12/9/2024,55934,(PFPeA) PFpentanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
82850,SPANAWAY WATER COMPANY,3,Pierce,None,,12/9/2024,55932,(PFPeA) PFpentanoic acid,3.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,3/20/2023,89303,(PFBS) PFbutane sulfonic acid,2.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,3/20/2023,89303,(PFHxA) PFhexanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,3/20/2023,89303,(PFOA) PFoctanoic acid,2.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,3/20/2023,89303,(PFOS) PFoctane sulfonic acid,4.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,3/20/2023,89303,(PFPeA) PFpentanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,6,Spokane,None,,3/22/2023,76101,(PFOS) PFoctane sulfonic acid,2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,4/25/2023,11401,(PFBS) PFbutane sulfonic acid,2.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,4/25/2023,11401,(PFHxA) PFhexanoic acid,2.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,4/25/2023,11401,(PFOA) PFoctanoic acid,3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,6,Spokane,None,,4/25/2023,11403,(PFOS) PFoctane sulfonic acid,2.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,4/25/2023,11401,(PFOS) PFoctane sulfonic acid,4.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,4/25/2023,11401,(PFPeA) PFpentanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,7/25/2023,27301,(PFBS) PFbutane sulfonic acid,2.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,7/25/2023,27301,(PFOS) PFoctane sulfonic acid,3.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,10/24/2023,56901,(PFBS) PFbutane sulfonic acid,3.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,10/24/2023,56901,(PFHxA) PFhexanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,10/24/2023,56901,(PFOA) PFoctanoic acid,2.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,10/24/2023,56901,(PFOS) PFoctane sulfonic acid,4.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,10/24/2023,56901,(PFPeA) PFpentanoic acid,3ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,6/6/2024,27801,(PFBS) PFbutane sulfonic acid,2.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,6/6/2024,27801,(PFOA) PFoctanoic acid,2.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,6/6/2024,27801,(PFOS) PFoctane sulfonic acid,4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,6/6/2024,27801,(PFPeA) PFpentanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,14,Spokane,None,,10/22/2024,95701,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,10/22/2024,95702,(PFBS) PFbutane sulfonic acid,2.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,14,Spokane,None,,10/22/2024,95701,(PFHxA) PFhexanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,14,Spokane,None,,10/22/2024,95701,(PFOA) PFoctanoic acid,2.2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,10/22/2024,95702,(PFOA) PFoctanoic acid,2.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,1,Spokane,None,,10/22/2024,95703,(PFOS) PFoctane sulfonic acid,2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,14,Spokane,None,,10/22/2024,95701,(PFOS) PFoctane sulfonic acid,3.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,10/22/2024,95702,(PFOS) PFoctane sulfonic acid,3.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,14,Spokane,None,,10/22/2024,95701,(PFPeA) PFpentanoic acid,2.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83100,SPOKANE CITY OF,4,Spokane,None,,10/22/2024,95702,(PFPeA) PFpentanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83600,LAKE HOLIDAY ASSOCIATION,3,Pierce,None,,4/20/2022,50104,(PFBS) PFbutane sulfonic acid,3.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83600,LAKE HOLIDAY ASSOCIATION,4,Pierce,None,,4/20/2022,50106,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83600,LAKE HOLIDAY ASSOCIATION,3,Pierce,None,,6/12/2023,21051,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83600,LAKE HOLIDAY ASSOCIATION,4,Pierce,None,,6/12/2023,21053,(PFBS) PFbutane sulfonic acid,2.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83600,LAKE HOLIDAY ASSOCIATION,4,Pierce,None,,8/7/2023,86743,(PFBS) PFbutane sulfonic acid,2.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83600,LAKE HOLIDAY ASSOCIATION,3,Pierce,None,,12/5/2023,39341,(PFBS) PFbutane sulfonic acid,2.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
83600,LAKE HOLIDAY ASSOCIATION,4,Pierce,None,,12/5/2023,39151,(PFBS) PFbutane sulfonic acid,2.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,6/5/2023,18401,(PFBS) PFbutane sulfonic acid,7.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,6/5/2023,18401,(PFHxA) PFhexanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,6/5/2023,18401,(PFHxS) PFhexane sulfonic acid,10.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,6/5/2023,18401,(PFPeA) PFpentanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,6/5/2023,18401,(PFPeS) PFpentanesulfonic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,12,Pierce,None,,6/6/2023,18421,(PFBS) PFbutane sulfonic acid,7.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,12,Pierce,None,,6/6/2023,18421,(PFHxS) PFhexane sulfonic acid,2.7ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,9/11/2023,24201,(PFBS) PFbutane sulfonic acid,6.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,12,Pierce,None,,9/11/2023,24203,(PFBS) PFbutane sulfonic acid,8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,9/11/2023,24201,(PFHxA) PFhexanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,12,Pierce,None,,9/11/2023,24203,(PFHxS) PFhexane sulfonic acid,2.4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,9/11/2023,24201,(PFHxS) PFhexane sulfonic acid,8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,9/11/2023,24201,(PFPeA) PFpentanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,9/11/2023,24201,(PFPeS) PFpentanesulfonic acid,3ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,11/20/2023,55001,(PFBS) PFbutane sulfonic acid,6.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,12,Pierce,None,,11/20/2023,55003,(PFBS) PFbutane sulfonic acid,6.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,11/20/2023,55001,(PFHxA) PFhexanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,11/20/2023,55001,(PFHxS) PFhexane sulfonic acid,7.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,11/20/2023,55001,(PFPeA) PFpentanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,11/20/2023,55001,(PFPeS) PFpentanesulfonic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,12,Pierce,None,,2/26/2024,44401,(PFBS) PFbutane sulfonic acid,7.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,12,Pierce,None,,2/26/2024,44401,(PFHxS) PFhexane sulfonic acid,2.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,3/13/2024,24701,(PFBS) PFbutane sulfonic acid,5.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,3/13/2024,24701,(PFHxA) PFhexanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,3/13/2024,24701,(PFHxS) PFhexane sulfonic acid,6.7ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,3/13/2024,24701,(PFPeA) PFpentanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
84670,STROHS WATER COMPANY INC,1,Pierce,None,,3/13/2024,24701,(PFPeS) PFpentanesulfonic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
85050,SUMMIT WATER & SUPPLY CO,11,Pierce,None,,3/15/2022,10141,(PFBS) PFbutane sulfonic acid,2.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
85050,SUMMIT WATER & SUPPLY CO,19,Pierce,None,,5/30/2023,6,(PFPeA) PFpentanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
85925,Sunrise Terrace Community LLC,1,Pierce,None,,10/22/2024,89541,(PFBS) PFbutane sulfonic acid,2.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
86115,SUNSET FARM,1,Kitsap,None,,12/27/2022,27631,(PFOA) PFoctanoic acid,8.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
86115,SUNSET FARM,1,Kitsap,None,,2/28/2023,99931,(PFOA) PFoctanoic acid,7.2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
86115,SUNSET FARM,1,Kitsap,None,,8/7/2023,86241,(PFOA) PFoctanoic acid,8.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
86115,SUNSET FARM,1,Kitsap,None,,11/13/2023,16681,(PFOA) PFoctanoic acid,7.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
86115,SUNSET FARM,1,Kitsap,None,,2/20/2024,43251,(PFOA) PFoctanoic acid,7.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
86115,SUNSET FARM,1,Kitsap,None,,5/8/2024,62351,(PFOA) PFoctanoic acid,7.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
86115,SUNSET FARM,1,Kitsap,None,,8/15/2024,96751,(PFOA) PFoctanoic acid,7.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
86140,SUNSET PARK WATER CO,1,King,None,,5/22/2023,87741,(PFOS) PFoctane sulfonic acid,3.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
86140,SUNSET PARK WATER CO,1,King,None,,3/25/2024,87221,(PFOS) PFoctane sulfonic acid,2.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
86140,SUNSET PARK WATER CO,1,King,None,,5/29/2024,79521,(PFOS) PFoctane sulfonic acid,2.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
88298,TIETON HILLS WATER CO,3,Yakima,None,,11/26/2024,22001,(PFHxA) PFhexanoic acid,5.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
88298,TIETON HILLS WATER CO,3,Yakima,None,,11/26/2024,22001,(PFOA) PFoctanoic acid,3.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
88298,TIETON HILLS WATER CO,3,Yakima,None,,11/26/2024,22001,(PFPeA) PFpentanoic acid,4.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,9/11/2023,49101,(PFBS) PFbutane sulfonic acid,2.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,9/11/2023,49101,(PFOS) PFoctane sulfonic acid,5.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,9/11/2023,49101,(PFPeA) PFpentanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,3/21/2024,79201,(PFBS) PFbutane sulfonic acid,4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,3/21/2024,79201,(PFHxA) PFhexanoic acid,3.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,3/21/2024,79201,(PFHxS) PFhexane sulfonic acid,2.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,3/21/2024,79201,(PFOA) PFoctanoic acid,3.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,3/21/2024,79201,(PFOS) PFoctane sulfonic acid,11.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,3/21/2024,79201,(PFPeA) PFpentanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,6/20/2024,84901,(PFBA) PFbutanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,6/20/2024,84901,(PFBS) PFbutane sulfonic acid,4.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,6/20/2024,84901,(PFHxA) PFhexanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,6/20/2024,84901,(PFHxS) PFhexane sulfonic acid,2.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,6/20/2024,84901,(PFOA) PFoctanoic acid,4.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,6/20/2024,84901,(PFOS) PFoctane sulfonic acid,11.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,6/20/2024,84901,(PFPeA) PFpentanoic acid,4.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,12/17/2024,68501,(PFBA) PFbutanoic acid,2.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,12/17/2024,68501,(PFBS) PFbutane sulfonic acid,4.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,12/17/2024,68501,(PFHpA) PFheptanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,12/17/2024,68501,(PFHxA) PFhexanoic acid,4.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,12/17/2024,68501,(PFHxS) PFhexane sulfonic acid,2.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,12/17/2024,68501,(PFOA) PFoctanoic acid,4.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,12/17/2024,68501,(PFOS) PFoctane sulfonic acid,12.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89250,TRENTWOOD IRRIGATION DISTRICT 3,4,Spokane,None,,12/17/2024,68501,(PFPeA) PFpentanoic acid,3.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89930,TWIN FIRS MOBILE ESTATES,1,Pierce,None,,9/28/2023,53701,(PFBA) PFbutanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL),,,,,,
89930,TWIN FIRS MOBILE ESTATES,1,Pierce,None,,9/28/2023,53701,(PFBS) PFbutane sulfonic acid,5.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL),,,,,,
